time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.820000000000002,-0.265857377891,-1.76719676166,8.1254523136,6.1022301538,6.15347359871,0.0,0.286198249961,-2.36232857756,4.95950821146,-0.0751893977951,-0.211445680347,0.0,450.065710617,449.361676208,450.112547212,449.991876367
2.880000000000002,-0.246135373265,-1.91249964509,8.42427941425,6.0976996814,6.14069613355,0.0,0.372365588568,-2.48147954066,5.00080727876,-0.0761521776887,-0.216161547592,0.0,450.259215469,449.833312167,449.897365018,449.814985065
2.940000000000002,-0.221005682837,-2.06502936362,8.72546947758,6.09317516601,6.12764598447,0.0,0.466470193009,-2.60322085829,5.03824897474,-0.0739622237607,-0.220323591219,0.0,450.425506892,450.04259177,449.704490244,449.877478461
3.000000000000002,-0.189991780441,-2.22493656234,9.02876954094,6.08872542669,6.11433101875,0.0,0.568518268637,-2.72738205028,5.07112079564,-0.0745653221392,-0.225301327121,0.0,450.36521355,449.914189553,449.677839741,449.624750857
3.0600000000000023,-0.152611539038,-2.39236789955,9.33391754741,6.08425995175,6.10064262036,0.0,0.678700210507,-2.854022584,5.09981852898,-0.0741447362488,-0.234512360102,0.0,450.408239116,449.611380263,449.886197024,449.91600044
3.1200000000000023,-0.108371191297,-2.56747149618,9.64065852505,6.07972646324,6.08641755743,0.0,0.797225789626,-2.98311940007,5.12418572846,-0.078544574957,-0.242787984763,0.0,450.414602232,449.689262698,450.193234787,449.832601854
3.1800000000000024,-0.0567644923731,-2.75039392688,9.94871770643,6.07497840643,6.07167894134,0.0,0.924276166227,-3.11466375134,5.1437176085,-0.0803398172684,-0.252057965759,0.0,450.46709788,449.656974178,450.074143241,449.923866185
3.2400000000000024,0.00272902103954,-2.94128598432,10.2578077258,6.07025747943,6.05640388965,0.0,1.06015339019,-3.24876859824,5.15850552234,-0.0755591110753,-0.260173747485,0.0,450.369864988,449.64848108,450.095636854,450.477585678
3.3000000000000025,0.0706400932058,-3.14029331729,10.5676137816,6.06566530182,6.04062489574,0.0,1.20488791557,-3.38514769518,5.16755354058,-0.0785647632818,-0.269279467741,0.0,450.358365112,449.552192298,450.214112295,449.966259249
3.3600000000000025,0.147510898233,-3.34755448304,10.8778049588,6.06086683498,6.02422532575,0.0,1.35884236729,-3.52390212334,5.1712905294,-0.0829524360105,-0.282957133228,0.0,450.536053931,449.353706191,450.490780893,450.130725078
3.4200000000000026,0.23389889531,-3.56321038474,11.1880375124,6.05578680954,6.00695077538,0.0,1.5221785732,-3.66498146304,5.16887073223,-0.0883355067688,-0.30028739355,0.0,450.795837274,449.309337637,450.336753398,449.895235846
3.4800000000000026,0.330377936258,-3.78740215369,11.4979273069,6.05032261125,5.98860497804,0.0,1.69527561446,-3.80844265898,5.15979047135,-0.0971876607662,-0.319879218435,0.0,450.910163626,449.229389476,450.344600245,449.620966449
3.5400000000000027,0.437550547119,-4.02027834673,11.8070689839,6.04442416059,5.96908424684,0.0,1.878701817,-3.95448005581,5.14384191541,-0.100645019264,-0.339425068422,0.0,451.025945284,449.336341498,450.134455955,449.846354634
3.6000000000000028,0.556048889503,-4.26199391456,12.1150270348,6.03834601233,5.94840517386,0.0,2.07286517553,-4.10308032797,5.12024808229,-0.102649785331,-0.357915917493,0.0,451.023497951,449.405882593,450.048535141,449.877462376
3.660000000000003,0.686530896167,-4.51270118756,12.4213284016,6.0322549994,5.92661148546,0.0,2.27821162927,-4.25418305614,5.08852899603,-0.0993439362791,-0.376777584954,0.0,451.094703654,449.43338678,449.87307843,450.131952796
3.720000000000003,0.829674316558,-4.77254164926,12.7254569718,6.0264022486,5.90375851618,0.0,2.49496048129,-4.40747672611,5.04773718317,-0.0941749924396,-0.390671245785,0.0,451.020637529,449.748196911,449.525222537,449.935947371
3.780000000000003,0.986172002747,-5.04163835766,13.0268552203,6.02091011936,5.88008274865,0.0,2.72337237086,-4.56267416498,4.99744067997,-0.0867228573902,-0.403866683828,0.0,450.883693649,449.656261455,449.471146888,450.067872907
3.840000000000003,1.15672857771,-5.32009582224,13.3249414139,6.01583226171,5.85561016062,0.0,2.9635995597,-4.71944527319,4.93725691371,-0.080747357955,-0.41738744362,0.0,450.870690262,449.605578503,449.582789475,450.061011179
3.900000000000003,1.34205822928,-5.60799963324,13.6191137346,6.01099089771,5.83037835107,0.0,3.21580949618,-4.87750432391,4.8668888445,-0.0805738073351,-0.427671886875,0.0,450.651535177,449.637237158,450.11891991,450.127811413
3.960000000000003,1.54286471645,-5.9054114044,13.9087152372,6.00616817569,5.80454671016,0.0,3.47946982691,-5.03634971504,4.78480703663,-0.0799915536307,-0.436929270803,0.0,450.269316259,449.328485097,450.007415581,450.0494457
4.020000000000002,1.75984034632,-6.21237863087,14.1930465418,6.00138065326,5.77814992358,0.0,3.75474529048,-5.19598902858,4.69112046275,-0.0793962134286,-0.44676119077,0.0,450.451632283,449.455904979,449.927635397,449.970820753
4.080000000000001,1.99366641034,-6.52893868766,14.4713779838,5.99659554135,5.75122989373,0.0,4.04110636473,-5.356081044,4.58471754797,-0.0804723766168,-0.452763696067,0.0,450.073640074,449.379622196,449.957205888,449.865032065
4.14,2.24500591476,-6.85511761423,14.7429426993,5.99171678441,5.7239271747,0.0,4.33845824578,-5.51659469256,4.4654679259,-0.0830472607067,-0.460029218093,0.0,450.099753755,449.297206894,450.149148108,449.935421441
4.199999999999998,2.51450485663,-7.1909365002,15.0069510528,5.98662651183,5.69630509819,0.0,4.64634337456,-5.67739399993,4.33273883303,-0.0886811178068,-0.461051354429,0.0,449.766834713,449.465087762,450.483451718,450.021708859
4.259999999999997,2.80277230394,-7.53640749045,15.2625680412,5.98130694762,5.6686494237,0.0,4.96396429253,-5.83832211018,4.18567106956,-0.0886160411039,-0.460683130372,0.0,449.736801665,449.547197924,450.179332247,450.178170178
4.319999999999996,3.11037491984,-7.89153761579,15.5089250128,5.97591520972,5.64082204533,0.0,5.29073538508,-5.99934218493,4.02399632392,-0.0924772290191,-0.470833889352,0.0,450.354791558,449.310112255,450.297792368,449.978593854
4.379999999999995,3.43783701479,-8.25632622033,15.7451224616,5.97032230785,5.61247791062,0.0,5.62585536872,-6.16024924487,3.84691542236,-0.0947318890198,-0.475724841867,0.0,450.238908067,449.612104716,450.154336315,449.964567493
4.439999999999993,3.78563399277,-8.63076015288,15.9702104776,5.96458435777,5.58384386513,0.0,5.96844695173,-6.3208321734,3.65359902303,-0.0974959944975,-0.480423501777,0.0,450.247549284,449.631481609,450.011724215,449.780182791
4.499999999999992,4.15419311326,-9.01481726596,16.1832026307,5.95854221575,5.55498485596,0.0,6.31779650094,-6.48100515029,3.44363765475,-0.108035029901,-0.482122750314,0.0,450.027395209,449.650398714,450.397062355,449.53490501
4.559999999999991,4.54389528194,-9.408472399,16.3830872902,5.9518841204,5.52614776807,0.0,6.67305763835,-6.64076786748,3.21659984694,-0.117589752796,-0.477778343551,0.0,449.894454214,450.0073238,450.332024422,449.547417875
4.6199999999999894,4.95504630421,-9.81169629174,16.5688100112,5.9446782732,5.49763436382,0.0,7.03257946715,-6.79997021262,2.97152497771,-0.125648827137,-0.470566876431,0.0,449.553148785,449.903745065,450.121541819,449.455775519
4.679999999999988,5.38788103768,-10.2244621053,16.7392959941,5.93700772833,5.46951023065,0.0,7.39566115602,-6.9588367633,2.70867220881,-0.132630957223,-0.465316922837,0.0,449.730684481,449.928863785,450.083533621,449.503126548
4.739999999999987,5.84256347361,-10.6467465487,16.8934605338,5.92891239958,5.4416663993,0.0,7.7606562894,-7.1172614356,2.42744802593,-0.139944877411,-0.461677906989,0.0,449.52452922,449.596899707,450.124070121,449.514955673
4.799999999999986,6.31919138127,-11.0785298409,17.0302118495,5.9204285595,5.41398164811,0.0,8.12699840704,-7.27546629125,2.12819619358,-0.144469308691,-0.460889046517,0.0,449.721530238,449.565534517,450.223349299,449.838634584
4.859999999999984,6.81780404189,-11.5197967491,17.1484561367,5.91169204376,5.3863016119,0.0,8.49331234628,-7.43337915612,1.81051707336,-0.147987485239,-0.462235198373,0.0,450.076484672,449.747730762,450.038150908,449.733611163
4.919999999999983,7.33835819774,-11.9705269029,17.2470759604,5.90283450173,5.35858817644,0.0,8.85821766647,-7.59090590047,1.47402518925,-0.146912637118,-0.461212832126,0.0,449.825148326,449.687644977,449.926088608,449.993001321
4.979999999999982,7.88072999347,-12.4306953543,17.3249357025,5.89396933779,5.33089092582,0.0,9.22040525707,-7.74799268705,1.11851451815,-0.149486004306,-0.462446224124,0.0,449.826392301,449.506305414,449.922740572,449.694060855
5.0399999999999805,8.44472867173,-12.9002783863,17.3808971589,5.88490948492,5.30313475334,0.0,9.57895036346,-7.90473547949,0.744071577195,-0.154202027747,-0.46291674828,0.0,449.945180891,449.68605025,449.753392818,449.34989192
